id,dataSetName,displayName,constellationName,mass,actualMass,source,catalogIdList,X,Y,Z,radius,ra,pmra,declination,pmdec,dec_deg,rs_cdeg,parallax,distance,radialVelocity,spectralClass,orthoSpectralClass,temperature,realStar,bprp,bpg,grp,luminosity,magu,magb,magv,magr,magi,other,anomaly,polity,worldType,fuelType,portType,populationType,techType,productType,milSpaceType,milPlanType,miscText1,miscText2,miscText3,miscText4,miscText5,miscNum1,miscNum2,miscNum3,miscNum4,miscNum5,notes
c64574e7-553a-4aa6-a459-8a1b5a3ac4cb,25 ly Curated,Ross 104                           ,Leo,,,Simbad|GaiaDr2,PLX 2561|LSPM J1100+2249|ASCC  776322|UCAC2  39850706|2MASS J11000432+2249592|USNO-B1.0 1128-00230478|8pc 150.96|AC +23   468-46|CSI+23-10574|Ci 20  601|G  58-32|G 120-9|G 119-49|GCRV  6797|GEN# +9.80058032|GJ   408|HIC  53767|HIP  53767|LHS  6193|LTT 12942|MCC 128|NLTT 25946|Ross  104|TYC 1978-1286-1|UBV   10057|Zkh 148|[HFE83]  768|[RHG95]  1709|PLX 2561.00|WISEA J110003.93+224955.7|UCAC4 565-047644|StKM 2-688|PM J11000+2249|GALEX 6387874711957667994|WEB  9740|Gaia DR2 3988987164339438208                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,1.2151884553,-14.4112753053,-16.1935800752,,165.0177373749,-426.924 ,22.8329574036, -282.411,,,148.1283,21.7116,3.16,M4V            ,M,3241, true,,,,,12.826,11.584,10.02,8.952,7.646,,,,,,,,,,,,,@1766907 ,Metallicity FeH min/maax -0.0 |-0.14,,,,,,,,
74c9442e-2248-4b09-b751-6284679decdb,25 ly Curated,Ross 128                           ,Virgo,,,Simbad|GaiaDr2,PLX 2730|LSPM J1147+0048|ASCC 1136005|UCAC2  32039206|USNO-B1.0 0908-00204201|2E  2532|8pc 299.58|CSI+01-11451|Ci 20  662|G  10-50|G  11-22|GAT 1132|GCRV  7139|GEN# +6.10010447|GJ   447|GSC 00272-00665|HIC  57548|HIP  57548|IRAS 11451+0105|JP11  5144|JP11  5186|JP11  5145|LFT  852|LHS   315|LTT 13240|MCC 286|NLTT 28570|PM 11452+0106|Ross  128|UBV M  42951|USNO 615|USNO 840|V* FI Vir|VVO 214|Zkh 169|[GKL99] 248|[RHG95]  1849|2MASS J11474440+0048164|PLX 2730.00|1RXS J114744.7+004831|2E 1145.1+0105|RX J1147.7+0048|TYC  272-1051-1|GSC 00272-01051|[ZEH2003] RX J1147.7+0048  1|GAT 1131|Gaia DR2 3796072592206250624|WISEA J114744.81+004803.7|UCAC4 455-052049|PM J11477+0048|EPIC 201518346|Gaia DR1 3796072587910775936|GALEX 3196326618938216349|WEB 10335|Karmn J11477+008                                                                                                                                                                                                                                                                             ,4.0667704744,6.4151323189,7.8923259056,,176.9349869451,607.678 ,0.8045569254, -1223.323,,,296.3073,10.9536,-31.07,dM4            ,M,3277, true,,,,,14.223,12.905,11.153,9.859,8.184,,,,,,,,,,,,,@1847655 ,Metallicity FeH min/maax -0.12|-0.43,,,,,,,,
b16d883c-fcfc-40fb-9786-b3ce818c96e8,25 ly Curated,Ross 154                           ,Sagittarius,,,Simbad|GaiaDr2,PLX 4338|2E  4140|8pc 336.48|AAVSO 1843-23|AC -24  2833-183|AC -24  2822-183|CSI-23-18467|Ci 20 1108|GCRV 11260|GEN# +6.10010729|GEN# +6.10220154|GEN# +6.00107462|GJ   729|HIC  92403|HIP  92403|IRAS 18467-2353|JP11  5166|JP11  5192|JP11  5165|LFT 1437|LHS  3414|LPM 688|LTT  7462|NLTT 47045|Ross  154|UBV M  42977|V* V1216 Sgr|Zkh 282|[FS2003] 0993|[GKL99] 365|[RHG95]  2960|2MASS J18494929-2350101|PPM 734465|CD-23 14742|PLX 4338.00|1ES 1846-23.8|1RXS J184948.7-235003|2E 1846.7-2353|2EUVE J1849-23.8|EUVE J1849-23.8|TYC 6859-1332-1|ASAS J184948-2350.0|WISEA J184949.85-235012.5|UCAC4 331-182994|StKM 2-1392|PM J18498-2350|EPIC 215632069|GALEX 6379711938706803684|WEB 15960|Gaia DR2 4075141768785646848|EPIC 215632123|** TNN   13A|WDS J18498-2350A|Karmn J18498-238                                                                                                                                                                                                                                                                                  ,2.5148176454,-0.7440394319,9.3202518407,,282.4556825033,639.348 ,-23.8362371024, -193.550,,,336.1228,9.6822,-10.49,M3.5Ve         ,M,3082, true,,,,,13.528,12.19,10.43,10.23,7.703,,,,,,,,,,,,,@2523169 ,Metallicity FeH min/maax 0.55 |0.0  ,,,,,,,,
5b421b59-1bb4-4fed-8dbc-01e7077f3f36,25 ly Curated,Ross 248                           ,Andromeda,,,Simbad|GaiaDr2,[FS2003] 1203|1RXS J234155.0+441047|PLX 5736|LSPM J2341+4410|ASCC  451737|2MASS J23415498+4410407|8pc 316.00|CSI+43-23394|CSI+43-23394  1|CSV   5777|Ci 20 1445|G 171-10|G 190-42|GCRV 14848|GEN# +6.10010905|GEN# +9.80171010|GJ   905|IRAS 23394+4354|JP11  5182|LFT 1816|LHS   549|LTT 16985|NLTT 57692|RAFGL  905|Ross  248|UBV M  42997|USNO 275|USNO 908|V* HH And|Zkh 353|[GKL99] 454|[RHG95]  3743|USNO-B1.0 1341-00523884|PLX 5736.00|GAT 1360|Gaia DR2 1926461164913660160|PM 23394+4355|WISEA J234155.15+441022.1|PM J23419+4410|WEB 20625|Karmn J23419+441                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,-8.5130329578,-4.4249172763,1.8965170595,,355.479317161,112.692 ,44.1774514415, -1592.055,,,316.9558,9.78,-77.76,M5.0V          ,M,3233, true,,,,,     ~,14.19,     ~,11.1,     ~,,,,,,,,,,,,,@1587975 ,Metallicity FeH min/maax 0.12 |-0.25,,,,,,,,
6492e108-07eb-494f-9df9-9b1cad66867f,25 ly Curated,Ross 47                            ,Orion,,,Simbad|GaiaDr2,PLX 1305|LSPM J0542+1229|ASCC  925208|UCAC2  36065524|2MASS J05420897+1229252|USNO-B1.0 1024-00080397|2E  1517|8pc 172.78|CSI+12-05392|Ci 20  344|G 102-22|GCRV  3530|GEN# +6.10010213|GJ   213|GSC 00722-00455|HIC  26857|HIP  26857|JP11  5114|JP11  5183|JP11  5116|JP11  5115|LFT  425|LHS    31|LTT 11704|NLTT 15489|PM 05392+1229|Ross   47|TYC  722-455-1|V* V1352 Ori|Zkh  73|[RHG95]   959|PLX 1305.00|1E 0539.2+1228|1RXS J054208.6+122925|2E 0539.2+1228|GAT  893|WISEA J054210.65+122905.4|PM J05421+1229|WEB  5291|Gaia DR2 3340477717172813568|Karmn J05421+124                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,-14.2031089186,-12.3472498791,-1.4526353627,,85.5386137356,1997.706 ,12.4893365934, -1569.794,,,172.7068,18.875726,105.88,M4V            ,M,3103, true,,,,,14.264,13.13,11.509,10.298,8.709,,,,,,,,,,,,,@824471  ,Metallicity FeH min/maax 0.13 |0.13 ,,,,,,,,
a37725ff-8e80-4ee7-b37b-a9b7b69ae8a1,25 ly Curated,Ross 614                           ,Microscopium,,,Simbad|GaiaDr2,2MASS J06292339-0248499|PLX 1509|2E  1663|2RE J062923-024802|2RE J0629-024|CSI-02-06268  1|Ci 20  390|G 106-49|G 108-3|GAT 1306|GCRV  4143|GEN# +6.10010234D|HIC  30920|HIP  30920|JP11  5119|JP11  5118|LFT  473|LPM 239|LTT  2564|NLTT 16580|RE J0629-024|RE J062922-024830|Ross  614|V* V577 Mon|[FS2003] 0369|[GKL99] 158|[GKL99] 159|[KW97] 29-9|0ES 0626-02.7|1RXS J062923.1-024845|2E 0626.8-0246|2EUVE J0629-02.8|EUVE J0629-02.8|EUVE J0629-02.7|GJ   234|WISEA J062923.89-024858.0|UCAC4 436-017625|WEB  6159|PM J06293-0248|GJ   234 A|CCDM J06294-0249A|IDS 06243-0244 A|LHS  1849|8pc 242.89A|Ross  614A|WDS J06293-0248A|Zkh  88|[RHG95]  1048|TYC 4789-3303-1|** B 2601A|Gaia DR2 3117120863523946368|TIC 711366839|TIC 43085522                                                                                                                                                                                                                                                                                                                                ,12.6908930183,-0.5321565002,-4.3229116099,,97.3474646563,750.140 ,-2.813556642, -802.947,,,242.9659,13.417508,16.7,M4.5V          ,M,3153, true,,,,,13.942,12.764,11.071,9.77,8.05,,,,,,,,,,,,,@893443  ,Metallicity FeH min/maax -0.11|-0.56,,,,,,,,
be6644f0-ef62-45fd-974e-8c57d21eb0f3,25 ly Curated,Ross 619                           ,Cancer,,,Simbad|GaiaDr2,PLX 1942|LSPM J0811+0846|NLTT 19094|2MASS J08115757+0846220|USNO-B1.0 0987-00174078|8pc 146.30|CSI+09-08092|Ci 20  462|G  52-2|G  50-22|GCRV  5431|GEN# +9.80050022|GEN# +6.10010299|GJ   299|JP11  5129|JP11  5130|LFT  569|LHS    35|LTT 12146|PM 08092+0859|Ross  619|USNO 429|Zkh 116|[RHG95]  1290|PLX 1942.00|UCAC4 494-048937|PM J08119+0846|WEB  7832|Gaia DR2 3098328216938651264|Karmn J08119+087                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,15.5001736692,7.8291142188,13.2484923962,,122.9898315622,1078.931 ,8.7730508764, -5096.181,,,145.4757,21.842,14.6,M4.5Ve         ,M,3400, true,,,,,     ~,14.6,12.834,12.527,     ~,,,,,,,,,,,,,@1043380 ,Metallicity FeH min/maax -0.1 |-0.29,,,,,,,,
c9fc11ec-9216-4e6c-9510-4c16f0e9ad61,25 ly Curated,Ross 775                           ,Pegasus,,,Simbad|GaiaDr2,PLX 5177|Cl* Melotte   25    EGG      57|LSPM J2129+1738|ASCC  904693|UCAC2  38175716|2MASS J21293671+1738353|USNO-B1.0 1076-00695266|AC +17   534|CSI+17-21272|Ci 20 1285|G 145-40|G 126-4|GCRV 13510|GEN# +6.10220775|GEN# +6.10010829|GJ   829|HIC 106106|HIP 106106|JP11  5179|LFT 1634|LHS   508|LTT 16285|NLTT 51370|Ross  775|TYC 1668-637-1|Zkh 319|[RHG95]  3360|PLX 5177.00|StKM 1-1903|GJ   829 B|GJ   829 A|8pc 148.29|WISEA J212937.55+173839.8|PM J21296+1738|UCAC4 539-143440|GALEX 6376334237910435583|WEB 19230|Gaia DR2 1784473016438653056                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,-2.9615063765,7.2018560109,-20.4067565767,,322.4033833557,1007.017 ,17.643294309, 378.777,,,147.6126,21.842,-25.11,M3.0Ve         ,M,    , true,,,,,13.177,11.928,10.303,9.163,7.709,,,,,,,,,,,,,@1467925 ,Metallicity FeH min/maax      |     ,,,,,,,,
52d896e1-7324-4b1d-a21f-f58686071d95,25 ly Curated,SCR J1845-6357B                    ,Pavo,,,Simbad|GaiaDr2,SCR J1845-6357B|** BIL    1B|WDS J18451-6358B                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,0.5348875902,-5.3167893827,-11.3566388921,,281.2728086321,2444 ,-63.9628553497, 696,,,259.45,12.551,~        ,T6             ,T,    , true,,,,,     ~,     ~,     ~,     ~,     ~,,,,,,,,,,,,,@3432894 ,Metallicity FeH min/maax      |     ,,,,,,,,
afac939e-e030-4c6a-a8c0-4d4a4c2db123,25 ly Curated,SIPS J1259-4336                    ,Centaurus,,,Simbad|GaiaDr2,2MASS J12590470-4336243|SIPS J1259-4336|WISEA J125905.84-433627.2|Gaia DR2 6135947032490329472                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,23.5002624689,-0.2085424488,9.2646214829,,194.7698707079,1103.606 ,-43.6067840583, -265.355,,,129.0505,25.261414,~        ,M8:            ,M,    , true,,,,,     ~,     ~,     ~,     ~,     ~,,,,,,,,,,,,,@2062660 ,Metallicity FeH min/maax      |     ,,,,,,,,
734e7a1a-7c1d-48b3-aeaf-f16a990a6105,25 ly Curated,UGPS J072227.51-054031.2           ,Microscopium,,,Simbad|GaiaDr2,UGPS J072227.51-054031.2|WISEP J072227.27-054029.9|WISE J072227.27-054029.9                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,-8.6751701217,-6.717372021,7.6333670481,,110.614629,-903.738 ,-5.675336, 351.808,,,246,13.366,~        ,T9             ,T,3690, true,,,,,     ~,     ~,     ~,     ~,     ~,,,,,,,,,,,,,@5317860 ,Metallicity FeH min/maax -0.62|-0.62,,,,,,,,
dab92e8c-7bd7-4ab3-96f4-f051c9edaa22,25 ly Curated,V* AX Mic                          ,Microscopium,,,Simbad|GaiaDr2,PLX 5117|2E  4461|AC2000 3462277|CD-39 14192|CPC 18 10984|CPD-39  8920|Ci 20 1273|GC 29761|GCRV 13369|GEN# +1.00202560|GJ   825|HD 202560|HIC 105090|HIP 105090|IRAS 21141-3904|JP11  3327|LFT 1617|LHS    66|LPM 772|LTT  8438|NAME Lacaille 8760|NLTT 50917|PPM 301208|SAO 212866|SKY# 40518|UBV   18379|UBV M  25573|UGP 518|V* AX Mic|Zkh 317|[FS2003] 1121|[GKL99] 404|[RHG95]  3326|2MASS J21171534-3852022|PLX 5117.00|1RXS J211717.8-385150|2E 2114.1-3904|TYC 7966-1201-1|WISEA J211712.39-385214.4|uvby98 100202560|WEB 19092|Gaia DR2 6583272171335359360|PM J21172-3852                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,2.1691221935,-4.5840952163,-11.9103935382,,319.3136202402,-3258.553 ,-38.8673638952, -1145.396,,,251.8295,12.945134,20.56,M1V            ,M,3658, true,,,,,     ~,8.09,6.68,     ~,     ~,,,,,,,,,,,,,@3501159 ,Metallicity FeH min/maax -0.01|-0.59,,,,,,,,
9c6ea60f-9bd8-4e46-aeee-cd4b490d0e91,25 ly Curated,V* BR Psc                          ,Pisces,,,Simbad|GaiaDr2,PLX 5763|LSPM J2349+0224|ASCC 1180532|UCAC2  32640241|8pc 167.51|AG+02 2968|BD+01  4774|Ci 18 3124|Ci 20 1454|G  29-68|G  31-6|GC 33053|GCRV 14913|GEN# +0.00104774|GJ   908|GSC 00586-00610|HIC 117473|HIP 117473|IRAS 23466+0207|JP11    12|LAL 46650|LFT 1828|LHS   550|LTT 17014|MCC  82|NLTT 58069|NSV 14719|PPM 174453|SAO 128397|UBV   20450|UBV M    172|UBV   20455|UBV   20422|V* BR Psc|VVO 272|YZ   2  8164|YZC 20  8164|Zkh 355|[GKL99] 460|[RHG95]  3759|2MASS J23491255+0224037|USNO-B1.0 0924-00778184|PLX 5763.00|RX J2349.1+0224|1RXS J234911.9+022422|TYC  586-610-1|[ZEH2003] RX J2349.1+0224  2|WISEA J234913.22+022354.3|UCAC4 463-135261|StKM 2-1775|PM J23492+0224|Gaia DR1 2739689235015218560|GALEX 6381013748662931453|WEB 20691|Gaia DR2 2739689239311660672|Karmn J23492+024                                                                                                                                                                                                                                                                      ,-9.4912511897,10.5754287455,12.9846180041,,357.3021880797,992.665 ,2.401223068, -968.648,,,169.3585,19.248996,-71.13,dM1            ,d,3270, true,,,,,11.532,10.427,8.993,8.029,6.946,,,,,,,,,,,,,@1386854 ,Metallicity FeH min/maax 0.1  |-0.29,,,,,,,,
c68bb77f-88c7-419c-abf9-132420e95923,25 ly Curated,V* BX Cet                          ,Cetus,,,Simbad|GaiaDr2,LSPM J0236+0652|2MASS J02361535+0652191|USNO-B1.0 0968-00026146|8pc 138.72B|CCDM J02361+0653B|CSI+06   398  2|Ci 20  175|G  73-71|G  76-12|GEN# +1.00016160B|GEN# +1.20016160|GEN# +9.80073071|GJ   105 B|GSC 00052-00151|IDS 02307+0626 B|LFT  218|LHS    16|LTT 10859|MCC 396|NLTT  8455|UBV    2587|USNO 802|V* BX Cet|Zkh  44|[R78b] 153|[RHG95]   463|vMa 2-3|** PLQ   32B|WDS J02361+0653C|AKARI-IRC-V1 J0236161+065228|WISE J023616.50+065233.0|PMSC 02307+0626B|Gaia DR2 18565464288396416|WISEA J023616.52+065232.9|UCAC4 485-003632|PM J02362+0652|Karmn J02362+068                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,4.0114935713,19.168597221,13.068852358,,39.0636111851,1801.837 ,6.8716456375, 1449.914,,,138.4637,23.544046,26.27,M3.5V          ,M,3289, true,,,,,     ~,13.28,     ~,11.405,     ~,,,,,,,,,,,,,@1426745 ,Metallicity FeH min/maax 0.05 |-0.19,,,,,,,,
e00e2ad0-3215-4456-b61d-815f1259dadb,25 ly Curated,V* EV Lac                          ,Lacerta,,,Simbad|GaiaDr2,PLX 5520|LSPM J2246+4420|ASCC  447839|UCAC2  46990456|2MASS J22464980+4420030|2RE J224651+442011|2RE J2246+442|AG+44 2119|BD+43  4305|CCDM J22468+4420A|CSI+43  4305  1|Ci 20 1382|G 216-16|GAT 1203|GCRV 14312|GJ   873|HIC 112460|HIP 112460|IDS 22426+4349 A|IRAS 22446+4404|JP11   175|LFT 1737|LHS  3853|LTT 16695|MCC 852|NLTT 54837|PPM  63398|RE J224651+442019|RE J2246+442|RE J224647+441955|TYC 3226-2288-1|UBV   19534|UBV   19530|V* EV Lac|VVO 299|Zkh 337|[CGL99] 25|[FS2003] 1177|[GKL99] 435|[RHG95]  3584|USNO-B1.0 1343-00505631|1RXS J224650.7+442008|2EUVE J2246+44.3|EUVE J2246+44.3|RX J2246.8+4420|WDS J22468+4420A|WISEA J224649.04+441957.3|** HER    5A|PM J22468+4420|GEN# +0.04304305A|8pc 198.00|UCAC4 672-113378|WEB 20058|Gaia DR2 1934263333784036736|Karmn J22468+443                                                                                                                                                                                                                                                                        ,-11.5545255078,10.2653887201,5.6715581537,,341.7072132253,-706.152 ,44.3339922842, -458.775,,,198.0112,16.463652,0.29,M4.0V          ,M,2826, true,,,,,     ~,11.85,10.26,9.89,     ~,,,,,,,,,,,,,@4505    ,Metallicity FeH min/maax 0.05 |-0.03,,,,,,,,
3ed7d80f-e422-4057-91a0-807884ee6f83,25 ly Curated,V* EZ Aqr                          ,Aquarius,,,Simbad|GaiaDr2,PLX 5475|1RXS J223832.0-151809|2E  4631|2MASS J22383372-1517573|CSI-15-22358|G 156-31|GCRV 14217|GEN# +6.10010866|GJ   866|GJ   866 A|GSC 06386-00505|JP11  5181|JP11  5180|JP11  5195|L  789-6|LFT 1729|LHS    68|LP  820-64|LPM 837|LTT  9122|NLTT 54407|UBV   19358|V* EZ Aqr|Zkh 333|[GKL99] 430|[RHG95]  3561|PLX 5475.00|1E 2235.8-1534|2E 2235.8-1534|WDS J22385-1519AB|UCAC2  26361351|GJ   866 C|GJ   866 B|8pc 289.50|** BLA   10|PMSC 22329-1552|PM 22358-1535|WISEA J223835.27-151735.3|GCRV 26202|GALEX 6376474988285791335|WEB 19966|Gaia DR2 2596740426912781696|UCAC4 374-178693                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,-9.564550947,-3.4685178696,-4.3981592708,,339.6399,2314.8 ,-15.2999325, 2295.3,,,293.6,11.084,-60,M5V            ,M,3122, true,,,,,15.762,14.33,12.38,12.12,8.677,,,,,,,,,,,,,@1302062 ,Metallicity FeH min/maax 0.17 |-0.15,,,,,,,,
9b1de6b0-c41e-409f-9ca5-682ddd891899,25 ly Curated,V* GL Vir                          ,Virgo,,,Simbad|GaiaDr2,[ZEH2003] RX J1219.0+1107  3|PLX 2835.0|Cl* Melotte   25    EGG      42|LSPM J1218+1107|NLTT 30309|2MASS J12185939+1107338|USNO-B1.0 1011-00205601|8pc 152.90|G  12-30|GEN# +9.80012030|GJ  1156|L 1190-34|LFT  895|LHS   324|LP  494-77|LTT 13440|NSV  5547|PM 12165+1124|UBV M  42590|USNO 237|V* GL Vir|Zkh 177|[GKL99] 256|[RHG95]  1934|PLX 2835.01|WISEA J121858.47+110735.8|UCAC4 506-054032|PM J12189+1107|GALEX 6378902701369986452|Gaia DR2 3907283967108054528|Karmn J12189+111|RX J1219.0+1107|1RXS J121900.7+110727                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,-2.2555533182,1.5646160428,-20.9200371573,,184.7474996578,-1269.932 ,11.1260472911, 203.617,,,154.5077,21.099372,5.82,M4.5Ve         ,M,3600, true,,,,,     ~,15.68,13.9,13.55,     ~,,,,,,,,,,,,,@1911715 ,Metallicity FeH min/maax -0.14|-0.3 ,,,,,,,,
127ef750-f24b-4522-b01c-9e51e5c4a21e,25 ly Curated,V* GX And                          ,Andromeda,,,Simbad|GaiaDr2,ASCC  373571|2MASS J00182256+4401222|LSPM J0018+4401W|USNO-B1.0 1340-00005988|PLX   49|8pc 280.27A|AC2000 1406215|ADS   246 A|AG+43   37|BD+43    44|CCDM J00184+4401A|CSI+43    44  4|CSI+43    44  1|Ci 20   19|DO 23070|G 171-47|GAT 1029|GC   358|GCRV   161|GEN# +1.10001326|GJ    15 A|Gmb   34|HIC   1475|HIP   1475|JP11   170|JP11   360|LFT   31|LHS     3|LTT 10108|MCC  85|NLTT   919|PM 00155+4344|PPM  42798|SAO  36248|SV* SVS  2042|TYC 2794-157-1|UBV     205|UBV     207|USNO 787|V* GX And|VVO 124|Zkh   5|[GS83]  66|[RHG95]    60|WDS J00184+4401A|Gaia DR2 385334230892516480|** GRB   34A|HD   1326|[GKL99] 9|AKARI-IRC-V1 J0018248+440125|WISE J001825.71+440126.8|WISEA J001825.70+440126.9|StKM 2-24a|UCAC4 671-001465|Gaia DR1 385334123516493568|WEB   265|PM J00183+4401|Karmn J00183+440                                                                                                                                                                                                                                                         ,-1.3550312288,-11.525094392,0.4720709239,,4.5953540283,2891.525 ,44.0229547978, 411.903,,,280.6902,11.614076,11.82,M2V            ,M,3212, true,,,,,     ~,10.12,     ~,7.3,     ~,,,,,,,,,,,,,@1588878 ,Metallicity FeH min/maax 0.34 |0.1  ,,,,,,,,
1d9f48e5-7554-44eb-b79e-1bba00b49481,25 ly Curated,V* QY Aur                          ,Auriga,,,Simbad|GaiaDr2,2MASS J07100180+3831457|CABS  67|PLX 1668|Cl* Melotte   25    EGG      27|SBC9 434|LSPM J0710+3831|ASCC  483307|UCAC2  45331145|USNO-B1.0 1285-00159900|2E  1782|8pc 157.24A|AC +38 23616|CCABS  55|CSI+38-07066|CSV 102544|G  87-26|G 107-51|GCRV  4708|GEN# +6.10010268|GEN# +9.80087026|GJ   268 A|GJ   268|HIC  34603|HIP  34603|JP11  5125|JP11  5126|JP11  5127|JP11  5124|LFT  512|LHS   226|LTT 11987|NLTT 17470|PM 07066+3838|Ross  986|TYC 2944-1956-1|USNO 423|V* QY Aur|Zkh  99|[GKL99] 166|[RHG95]  1138|PLX 1667.01|PLX 1668.00|1RXS J071000.6+383211|2E 0706.6+3837|EUVE J0710+38.5|HAT 175-00149|8pc 157.24B|GJ   268 B|Zkh 100|WISEA J071001.45+383136.3|StKM 2-447|PM J07100+3831|UCAC4 643-041817|WEB  6924|Gaia DR2 946632924006923776                                                                                                                                                                                                                                                                                                                     ,10.2725169145,8.5387413715,14.616479989,,107.5076411316,-439.670 ,38.529468443, -944.785,,,164.6395,19.800914,37.9,M4.5Ve         ,M,4615, true,,,,,     ~,13.26,11.52,11.12,     ~,,,,,,,,,,,,,@950903  ,Metallicity FeH min/maax 0.07 |-0.01,,,,,,,,
2726dd54-cb2c-4daa-a26f-1df9b1774d56,25 ly Curated,V* TW PsA                          ,Pisces Austrinus,,,Simbad|GaiaDr2,PLX 5562|2E  4651|8pc 130.94|CD-32 17321|CPC 17 12405|CPD-32  6550|GC 31978|GCRV 14398|GEN# +1.00216803|GJ   879|HD 216803|HIC 113283|HIP 113283|HR  8721|IRAS 22536-3150|JP11  3550|LTT  9283|NLTT 55315|PPM 303193|RBS  1916|SAO 214197|SKY# 43572|UBV   19657|UBV M  26716|UGP 584|V* TW PsA|Zkh 342|[GKL99] 437|2MASS J22562403-3133559|PLX 5562.00|Ci 18 2996|1RXS J225624.2-313357|2E 2253.6-3149|WDS J22577-2937B|** SHY  106B|TYC 7505-100-1|* alf PsA B|uvby98 100216803|WEB 20154|NAME Fomalhaut B|Gaia DR2 6604147121141267712                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,2.3465724704,-24.4127210057,-3.6975659733,,344.1002220608,329.577 ,-31.5655652957, -158.293,,,131.438,24.802406,7.15,K4Ve           ,K,3179, true,,,,,     ~,7.58,6.48,     ~,     ~,,,,,,,,,,,,,@1221244 ,Metallicity FeH min/maax 0.05 |-0.19,,,,,,,,
7f5585a5-c11d-4928-bcc0-45ca1ebead03,25 ly Curated,V* TZ Ari                          ,Aries,,,Simbad|GaiaDr2,LSPM J0200+1303|UCAC2  36403434|2MASS J02001278+1303112|USNO-B1.0 1030-00025765|2E   510|8pc 224.80|CSI+12-01575|G   3-33|G  73-12|GJ    83.1|GJ  9066|GSC 00629-01255|JP11  5196|L 1159-16|LFT  171|LHS    11|LP  469-42|LTT 10681|NLTT  6690|PM 01575+1250|UBV M  43000|USNO 109|V* TZ Ari|Zkh  36|[GS83]  70|[R78b]  95|[RHG95]   358|PLX  412.02|1RXS J020012.5+130317|2E 0157.5+1249|RX J0200.2+1303|[ZEH2003] RX J0200.2+1303  1|[GKL99] 52|WISEA J020013.74+130248.6|UCAC4 516-003340|PM J02002+1303|GALEX 6377389729346749191|Gaia DR2 76868614540049408|Karmn J02002+130                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,2.3911635077,-11.2820213289,6.0860440201,,30.0539841391,1096.565 ,13.0519503596, -1772.865,,,223.6349,13.04,-28.31,M4.5V          ,M,3434, true,,,,,15.406,14.1,12.298,10.943,9.195,,,,,,,,,,,,,@1455439 ,Metallicity FeH min/maax 0.13 |-0.35,,,,,,,,
bc64152c-f86c-4e92-b4ec-18d8f1ffb134,25 ly Curated,V* VX Ari                          ,Aries,,,Simbad|GaiaDr2,PLX  555|LSPM J0244+2531|ASCC  654779|UCAC2  40803044|2MASS J02441537+2531249|USNO-B1.0 1155-00031777|1RXS J024416.0+253134|8pc 132.42|AC +25  7918|CSI+25-02413|Ci 20  180|G  36-31|GCRV  1544|GEN# +6.10010109|GEN# +9.80036031|GJ   109|HIC  12781|HIP  12781|JP11  5109|LFT  224|LHS  1439|LTT 10897|MCC 400|NLTT  8817|PM 02413+2519|Ross  556|TYC 1772-986-1|UBV M  42925|UBV    2710|V* VX Ari|VVO  51|Zkh  46|[GS83]  68|[RHG95]   492|PLX  555.00|RX J0244.2+2531|[ZEH2003] RX J0244.2+2531  1|[GKL99] 75|WISEA J024416.15+253120.5|StKM 2-231|UCAC4 578-006105|PM J02442+2531|GALEX 6377037839452865034|WEB  2599|Gaia DR2 114207651462714880|Karmn J02442+255                                                                                                                                                                                                                                                                                                                                                                                                       ,-17.6350400267,-4.0161520652,7.4477839554,,41.0646225745,864.812 ,25.5233658414, -363.343,,,130.187,19.56,30.58,dM3            ,d,3174, true,,,,,13.363,12.141,10.563,9.49,8.115,,,,,,,,,,,,,@1524060 ,Metallicity FeH min/maax 0.4  |0.23 ,,,,,,,,
